id,limit_bal,gender,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,log_limit_bal,log_bill_amt1,log_bill_amt2,log_bill_amt3,log_bill_amt4,log_bill_amt5,log_bill_amt6,log_pay_amt1,log_pay_amt2,log_pay_amt3,log_pay_amt4,log_pay_amt5,log_pay_amt6
859,130000,Male,University,Single,29,0,0,0,0,0,0,131041,133698,131990,127512,128683,129669,7000,5151,4464,5000,4702,8000,0,11.775297421715827,11.783273161485688,11.8033462836305,11.79048901742584,11.755973599167284,11.76511506573151,11.77274804054293,8.853808274977197,8.54714026778419,8.4040244933106,8.517393171418904,8.455955881945048,8.987321812850125
860,20000,Female,University,Single,27,0,0,0,0,0,0,20218,19194,20112,19712,19712,6321,1482,1400,0,0,0,0,0,9.90353755128617,9.914378035367301,9.862405107434897,9.909121651153221,9.889033595565978,9.889033595565978,8.751790892775563,7.301822342137932,7.244941546337007,0.0,0.0,0.0,0.0
861,50000,Male,Graduate school,Single,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.819798284210286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,260000,Male,Graduate school,Married,41,-2,-2,-1,0,0,0,1086,2853,38836,45087,47201,46199,3552,38836,20000,15000,15000,10000,0,12.468440756144114,6.99117688712121,7.956476798036782,10.567128679463297,10.716371414698406,10.762191543557298,10.74073507706983,8.175547596021026,10.567128679463297,9.90353755128617,9.61587214452889,9.61587214452889,9.210440366976517
863,30000,Female,High school,Single,52,2,2,7,7,7,7,2450,2450,2450,2450,2450,2450,0,0,0,0,0,0,1,10.308985993422082,7.804251383528112,7.804251383528112,7.804251383528112,7.804251383528112,7.804251383528112,7.804251383528112,0.0,0.0,0.0,0.0,0.0,0.0
864,10000,Female,University,Married,31,0,0,0,0,0,0,15915,9050,9901,9975,9736,8703,2330,2200,1000,333,311,322,0,9.210440366976517,9.675080171546819,9.11063052782717,9.200492035921368,9.207937487359873,9.183688340978756,9.071537969095724,7.754052639035757,7.696667081526462,6.90875477931522,5.811140992976701,5.7430031878094825,5.777652323222656
865,200000,Male,Graduate school,Single,32,0,0,0,0,0,0,43515,44557,45574,49022,47459,49666,1739,1756,2662,1726,3000,2500,0,12.206077645517674,10.680883965540973,10.704546990290469,10.727114599546864,10.800044854719895,10.767642529989754,10.813096007646362,7.461640392208575,7.471363088187097,7.887208585813932,7.454141078146678,8.006700845440367,7.824445930877619
866,30000,Female,University,Married,46,0,0,0,0,0,0,28234,28874,29437,27738,27268,27409,1484,1436,1120,995,989,800,0,10.308985993422082,10.248317622106937,10.270731447824094,10.290041635752532,10.230594644192365,10.213505804833561,10.218663189296832,7.3031700512368,7.270312886079025,7.02197642307216,6.903747257584598,6.897704943128636,6.68586094706836
867,180000,Female,University,Single,35,0,0,0,-2,-2,-2,119333,123150,0,0,0,0,6000,0,0,0,0,0,0,12.100717685412471,11.689681563291302,11.72116652369436,0.0,0.0,0.0,0.0,8.699681400989514,0.0,0.0,0.0,0.0,0.0
868,100000,Male,Graduate school,Single,35,0,0,-2,-2,-2,-2,29109,0,0,0,0,0,0,0,0,0,0,47970,0,11.51293546492023,10.278837036739668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.778351940641137
869,140000,Female,University,Married,39,0,0,0,0,0,0,105192,90337,74510,73876,76180,78400,3000,6000,4000,4000,4000,3000,0,11.849404844423074,11.563552037147913,11.411313470375974,11.218702044475025,11.210156827099976,11.240867366751376,11.269591961359195,8.006700845440367,8.699681400989514,8.294299608857235,8.294299608857235,8.294299608857235,8.006700845440367
870,290000,Female,University,Single,34,0,0,0,0,0,0,310403,315048,314085,317631,315820,305498,12012,12012,11016,11088,12031,12031,0,12.577639650232573,12.645629953806107,12.660483461265814,12.657422112740964,12.668648758947112,12.662930876376207,12.629701784266008,9.393744675721376,9.393744675721376,9.307194813340065,9.313708904953216,9.39532504618962,9.39532504618962
871,20000,Female,University,Other,52,0,0,0,0,0,0,14591,15616,16628,16958,17314,17664,1265,1277,607,629,638,641,0,9.90353755128617,9.588228712314113,9.656115343487846,9.718903438087914,9.738553945343401,9.759328456836522,9.779340559793246,7.143617602704121,7.15305163493748,6.410174881966167,6.4457198193855785,6.459904454377535,6.464588303689961
872,80000,Female,High school,Married,40,0,0,0,0,0,0,35660,37082,38464,38922,40791,43108,2000,2000,1397,2500,3000,1600,0,11.289794413577894,10.481812933648735,10.520913922555932,10.557504015893034,10.569340614521527,10.616241262734992,10.671487070998001,7.601402334583733,7.601402334583733,7.242797922793756,7.824445930877619,8.006700845440367,7.3783837129967145
873,500000,Female,High school,Married,38,-2,-2,-2,-2,-2,-2,13655,8351,2340,2340,11435,189,8351,2340,2340,11435,189,5391,0,13.122365377402328,9.521934264474277,9.03025631012242,7.75833346749091,7.75833346749091,9.344521553442203,5.247024072160486,9.03025631012242,7.75833346749091,7.75833346749091,9.344521553442203,5.247024072160486,8.592671652592143
874,180000,Male,Graduate school,Married,45,-1,-1,-1,-1,-1,-1,4453,3310,7226,5060,2832,1890,3310,7228,5060,2832,1890,2576,0,12.100717685412471,8.401557847817314,8.105005537547246,8.885579291282982,8.529319371214077,7.949091499830517,7.544861068658458,8.105005537547246,8.885855993000296,8.529319371214077,7.949091499830517,7.544861068658458,7.854381210652365
875,20000,Female,High school,Married,40,-1,-1,-1,-1,-1,-1,2946,0,390,390,390,390,0,390,390,390,390,780,0,9.90353755128617,7.988542982737695,0.0,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,0.0,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,6.660575149839686
876,30000,Female,University,Married,25,0,0,0,0,0,2,30606,29579,30291,30616,30456,29818,1800,1512,1259,2500,0,1000,0,10.308985993422082,10.328984019949246,10.294853736264791,10.318638930233714,10.329310689232171,10.324071131775993,10.302901053215857,7.496097345175956,7.321849713788356,7.138866999945524,7.824445930877619,0.0,6.90875477931522
877,150000,Male,Graduate school,Single,33,0,0,0,0,0,0,45335,50262,54793,59244,64096,68837,6000,6000,6000,6000,6001,6000,0,11.918397239722838,10.721856697849455,10.825024498930237,10.911335977890648,10.98943666725084,11.068152839941444,11.139511197027199,8.699681400989514,8.699681400989514,8.699681400989514,8.699681400989514,8.699848026000312,8.699681400989514
878,280000,Female,University,Single,27,-1,-1,-1,-1,-1,-1,5924,5174,980,3058,3158,9530,5174,1078,3058,3158,9530,0,0,12.54254845357358,8.686935966003333,8.55159461813357,6.8885724595653635,8.025843344150903,8.058010800802085,9.162304922937626,8.55159461813357,6.983789965258135,8.025843344150903,8.058010800802085,9.162304922937626,0.0
879,50000,Female,University,Married,43,0,0,0,-1,0,0,23587,24580,20165,10732,10566,10757,1800,1775,10732,384,757,501,0,10.819798284210286,10.068493387120395,10.109729065774982,9.91175329695316,9.281078386481525,9.265491216441031,9.283404942833188,7.496097345175956,7.4821189235521155,9.281078386481525,5.953243334287785,6.630683385642372,6.218600119691729
880,20000,Female,University,Married,43,2,0,0,0,0,2,15294,16340,17359,17776,19293,18844,1300,1300,700,1800,0,1000,0,9.90353755128617,9.635281256585003,9.701432566051784,9.761923988214342,9.785660765922685,9.867549445730498,9.844002905701236,7.170888478512505,7.170888478512505,6.55250788703459,7.496097345175956,0.0,6.90875477931522
881,200000,Male,Graduate school,Single,30,-1,-1,-1,0,0,0,4935,-200,11463,11751,11772,5318,0,11663,9363,3232,3000,1000,0,12.206077645517674,8.504310565585223,0.0,9.346966969508008,9.371778717853713,9.373564053078196,8.579040594742317,0.0,9.36426245424844,9.144627828610801,8.081165777725433,8.006700845440367,6.90875477931522
882,210000,Female,University,Married,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,12.25486757159303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,230000,Female,Graduate school,Single,38,0,0,0,0,0,0,224020,227311,184500,128190,130883,133504,8750,7470,4540,4710,4750,4900,0,12.345838935721968,12.31949507644292,12.334078802111858,12.12541016250223,11.761276618196263,11.782066713716743,11.801894209304608,9.076923258535832,8.918784137975802,8.420902531097951,8.45765547870004,8.46611040118692,8.497194544909547
884,50000,Male,High school,Single,57,0,0,0,0,0,0,47917,48455,48120,28450,29046,29647,1988,1989,1018,1054,1084,1048,0,10.819798284210286,10.777246495691305,10.788411448660783,10.781473951252568,10.255938588321637,10.27667048672357,10.29714994852514,7.5953872788539725,7.595889917718538,6.926577033222725,6.961296045910167,6.98933526597456,6.955592608396297
885,50000,Male,High school,Single,55,0,0,0,0,0,0,51737,27121,28103,28814,29261,29878,2930,1447,1158,1041,1082,994,1,10.819798284210286,10.853947800180379,10.20810048564789,10.243667193945663,10.268651363870767,10.284045024938107,10.304911171484573,7.983098940710892,7.277938572945661,7.055312843339752,6.948897222313312,6.9874902470009905,6.902742737158593
886,70000,Female,University,Single,23,0,0,0,0,0,0,49605,51804,53041,55150,57098,59141,3000,2700,3000,3000,3000,4700,0,11.156264806643742,10.811867073138947,10.855241948685853,10.878839331539487,10.917830156883532,10.952541882355893,10.987696610893494,8.006700845440367,7.901377353792616,8.006700845440367,8.006700845440367,8.006700845440367,8.45553053102413
887,310000,Male,Graduate school,Single,30,-2,-2,-2,-2,-2,-2,1544,1648,1284,1088,892,-304,1300,1000,1000,1000,304,39544,0,12.644330802262578,7.3427791893318455,7.407924322559599,7.158513997329321,6.9930151229329605,6.794586580876499,0.0,7.170888478512505,6.90875477931522,6.90875477931522,6.90875477931522,5.720311776607412,10.585194542953518
888,180000,Female,University,Married,30,-1,-1,-1,-1,-1,-1,2488,13476,3173,13202,6594,2549,13476,3173,13212,6594,2549,1000,0,12.100717685412471,7.819636302367592,9.508739807769159,8.062747901086354,9.488199355479201,8.794067065151415,7.843848638152472,9.508739807769159,8.062747901086354,9.488956472414216,8.794067065151415,7.843848638152472,6.90875477931522
889,90000,Female,University,Single,24,0,0,0,0,0,2,24401,22771,19461,16181,14669,14422,1454,1384,407,673,0,102,0,11.407576060361786,10.10242037513528,10.033286990070973,9.876219125381935,9.691654792367785,9.593559871137028,9.576579433583511,7.282761179605593,7.233455418621439,6.0112671744041615,6.513230110912307,0.0,4.634728988229636
890,390000,Male,University,Single,28,0,0,0,0,0,0,149445,139794,133224,106127,51097,38555,8046,5150,5297,5084,5065,5042,0,12.873904582205107,11.914690402549617,11.847932342763137,11.799794707164983,11.572401191765337,10.841500636482598,10.55986700890386,8.993054630146133,8.546946149565585,8.575084669832014,8.53405030848266,8.53030683056162,8.525756422076725
891,150000,Female,High school,Married,34,-1,-1,-1,-1,-1,-1,772,337,618,150,150,377,340,618,150,150,227,0,0,11.918397239722838,6.650279048587422,5.823045895483019,6.428105272684596,5.017279836814924,5.017279836814924,5.934894195619588,5.831882477283517,6.428105272684596,5.017279836814924,5.017279836814924,5.429345628954441,0.0
892,400000,Male,University,Single,37,1,1,1,2,0,0,13611,15066,15882,12599,18599,12284,3019,5014,3,7040,2006,2005,0,12.899222326086994,9.518707035620796,9.620262200801289,9.673004633835156,9.441452092939569,9.830916859701293,9.41613428495528,8.013012110368916,8.520188700396035,1.3862943611198906,8.859505484519133,7.604396348796338,7.603897968521881
893,80000,Female,University,Married,32,0,0,0,0,0,-2,28408,25695,11553,2350,0,0,1259,1035,1600,0,0,0,0,11.289794413577894,10.254461275355103,10.154090616746489,9.354786976341211,7.762596048540069,0.0,0.0,7.138866999945524,6.943122422819428,7.3783837129967145,0.0,0.0,0.0
894,320000,Male,Graduate school,Single,27,0,0,0,0,0,0,137574,199563,122093,105425,100206,96073,6048,6371,3043,3031,3066,3031,0,12.676079399771027,11.83192450192796,12.203890265871108,11.712546518842244,11.565764563985947,11.514993325472227,11.472874006843877,8.707648248106914,8.759668671029939,8.020927718981577,8.016977746762262,8.028455164114252,8.016977746762262
895,240000,Female,University,Married,37,-1,-1,-2,-2,-2,-2,238,0,0,0,0,0,0,0,0,0,0,0,1,12.388398368982115,5.476463551931511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,200000,Male,Graduate school,Single,31,-2,-2,-2,-2,-2,-2,100,100,100,100,100,100,100,100,100,100,100,100,0,12.206077645517674,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126
897,110000,Male,Graduate school,Other,55,1,2,2,2,3,2,92610,94755,92351,101140,99260,101577,4500,0,11300,0,4100,0,1,11.608244735642321,11.436163204076,11.459060445478018,11.433362642133543,11.524270861870047,11.505508023642367,11.528582255246265,8.412054873292933,0.0,9.332646496360152,0.0,8.31898612539206,0.0
898,170000,Female,Graduate school,Single,28,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,1,12.04355959836804,11.78953395095339,11.804833595047922,11.773457282300743,11.839383440123326,11.822496222679646,11.88457867255634,8.630700432209832,0.0,9.305741456739435,0.0,9.305741456739435,8.640648995343156
899,90000,Female,High school,Other,51,0,0,0,0,2,0,11315,12340,13349,14276,13904,14184,1212,1221,1148,0,510,525,1,11.407576060361786,9.333972932421458,9.420682331453184,9.499271663828395,9.56640512978922,9.540003766668065,9.559940347242952,7.10085190894405,7.108244139731541,7.046647277848756,0.0,6.236369590203704,6.26530121273771
900,200000,Male,Graduate school,Married,36,-1,-1,0,-1,-1,-1,3877,11496,5935,295,1867,0,11496,1011,297,2923,0,0,0,12.206077645517674,8.263074835802596,9.34984141075374,8.688790784847216,5.69035945432406,7.532623618788788,0.0,9.34984141075374,6.919683849847411,5.697093486505405,7.980707820869669,0.0,0.0
901,360000,Male,Graduate school,Single,30,-2,-1,-1,-2,-2,-2,0,2500,0,0,0,0,2500,0,0,0,0,0,0,12.793862088206213,0.0,7.824445930877619,0.0,0.0,0.0,0.0,7.824445930877619,0.0,0.0,0.0,0.0,0.0
902,140000,Female,Graduate school,Married,36,-1,-1,-2,-1,0,0,4036,0,0,2971,1607,0,0,0,2971,0,0,0,0,11.849404844423074,8.30325712085294,0.0,0.0,7.99699040583765,7.382746449738912,0.0,0.0,0.0,7.99699040583765,0.0,0.0,0.0
903,220000,Male,University,Single,25,0,0,0,0,0,0,168286,155893,119575,51317,51926,34608,10000,3900,1000,1000,2000,2000,0,12.301387370778713,12.033426134177082,11.956931568096147,11.69170743146565,10.845796846808836,10.857594165094508,10.451869042828553,9.210440366976517,8.268988209506656,6.90875477931522,6.90875477931522,7.601402334583733,7.601402334583733
904,100000,Male,High school,Married,50,0,0,-2,-2,-2,-2,154970,0,0,0,0,0,0,0,0,0,0,0,0,11.51293546492023,11.950993281622406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,80000,Female,University,Single,40,2,0,0,0,2,2,57364,58637,59863,62860,63976,63293,2200,2200,4000,1777,0,2000,0,11.289794413577894,10.957189640233244,10.97913822956689,10.999830601760195,11.048681218592824,11.066278922751138,11.055545816909865,7.696667081526462,7.696667081526462,8.294299608857235,7.48324441607385,0.0,7.601402334583733
906,30000,Female,University,Single,27,-1,-1,2,0,-1,2,27772,30461,29325,21449,29709,29086,3136,0,0,29709,0,1576,0,10.308985993422082,10.231819604714468,10.32423528417545,10.286229773537025,9.973479924356162,10.299238968456653,10.278046617948409,8.051022208190679,0.0,0.0,10.299238968456653,0.0,7.3632795869630385
907,50000,Male,Graduate school,Single,30,2,2,2,-1,2,2,4187,5152,3679,596,446,2699,2300,0,700,0,2300,0,1,10.819798284210286,8.339978571990427,8.547334348328224,8.210668031162976,6.391917113392602,6.102558594613569,7.90100705199242,7.741099090035366,0.0,6.55250788703459,0.0,7.741099090035366,0.0
908,120000,Female,University,Single,26,0,0,0,0,0,0,22431,12399,4199,3059,674,0,1500,1000,682,0,0,738,0,11.695255355062795,10.018243789834317,9.425451751593128,8.34283980427146,8.026170194946426,6.51471269087253,0.0,7.313886831633462,6.90875477931522,6.52649485957079,0.0,0.0,6.6052979209482015
909,50000,Male,Graduate school,Single,27,0,0,0,0,0,0,7010,9876,11115,12915,14415,0,3000,1500,2000,2000,0,0,0,10.819798284210286,8.855235623206967,9.197964100908127,9.316140790862395,9.466222131878165,9.57609397984812,0.0,8.006700845440367,7.313886831633462,7.601402334583733,7.601402334583733,0.0,0.0
910,360000,Female,Graduate school,Single,27,0,-1,0,-1,-1,-1,79837,27456,68117,39105,54456,46153,27465,50154,39105,54456,46153,40000,0,12.793862088206213,11.287754860571386,10.22037642353585,11.128996774392588,10.57403118688622,10.905166678408571,10.739738910064524,10.220704155090226,10.822873489317585,10.57403118688622,10.905166678408571,10.739738910064524,10.596659732783579
911,90000,Female,Graduate school,Single,25,2,2,2,2,0,0,86014,92898,92860,88533,90942,88813,8300,2400,1000,4000,3600,4000,0,11.407576060361786,11.36227697863114,11.439268160481348,11.438859030415347,11.391141938008436,11.417988215618697,11.394299574211256,9.024131268455035,7.783640596221253,6.90875477931522,8.294299608857235,8.188966863648876,8.294299608857235
912,500000,Male,Graduate school,Single,32,-1,0,0,0,0,0,386405,387910,293177,274539,253443,253671,25016,20018,10000,79377,52778,10000,0,13.122365377402328,12.864643909150253,12.868531210850165,12.588535212073023,12.52285224880565,12.442898170311933,12.443797372921841,10.127310872755094,9.904437101571716,9.210440366976517,11.28197653075636,10.873868663307157,9.210440366976517
913,140000,Female,High school,Married,46,0,0,0,0,0,0,68075,69972,71805,73613,75426,77169,3000,3000,3000,3000,3000,5000,0,11.849404844423074,11.128380007114567,11.155864732338893,11.181723317004527,11.206590504019237,11.230920580082735,11.25376605945165,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,8.517393171418904
914,30000,Male,High school,Married,45,0,0,2,0,0,0,17187,24045,23180,22000,22000,0,7900,0,0,0,0,0,0,10.308985993422082,9.751966744894887,10.087723941534854,10.051088256601693,9.99884318585288,9.99884318585288,0.0,8.974744612722734,0.0,0.0,0.0,0.0,0.0
915,70000,Male,High school,Married,30,0,0,0,0,0,0,19882,20611,21859,22445,22935,23404,1352,1600,949,1000,1000,1000,0,11.156264806643742,9.89762037425808,9.933628709448115,9.99241376173053,10.018867703576202,10.040463007563206,10.06070495373417,7.210079628170788,7.3783837129967145,6.856461984594587,6.90875477931522,6.90875477931522,6.90875477931522
916,200000,Male,Graduate school,Married,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3983,0,0,0,0,3983,0,0,12.206077645517674,0.0,0.0,0.0,0.0,0.0,8.290041618704489,0.0,0.0,0.0,0.0,8.290041618704489,0.0
917,350000,Male,Graduate school,Married,48,0,0,0,0,0,0,54969,47978,48631,48351,47939,33827,2087,1989,1591,1466,2000,1500,0,12.765691290604371,10.914542860854706,10.778518694158981,10.792037029428558,10.786262865072466,10.777705507988376,10.429044140902112,7.643961949002529,7.595889917718538,7.3727463664043285,7.2909747781429814,7.601402334583733,7.313886831633462
